taxonKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
160851170,75823,Synechococcus capitatus Bailey-Watts & KomÃ¡rek,ACCEPTED,3216760,Synechococcus capitatus Bailey-Watts & Komárek,SPECIES,Bacteria
160851171,75408,"Pectinatella magnifica (Leidy, 1851)",ACCEPTED,1003567,"Pectinatella magnifica (Leidy, 1851)",SPECIES,Animalia
160851176,74897,Geitleribactron periphyticum KomÃ¡rek,ACCEPTED,3217412,Geitleribactron periphyticum Komárek,SPECIES,Bacteria
160851181,74614,"Craspedacusta sowerbii Lankester, 1880",ACCEPTED,4408321,"Craspedacusta sowerbii Lankester, 1880",SPECIES,Animalia
160851182,75475,Planktothrix rubescens (DC. ex Gomont) Anagn. & KomÃ¡rek,ACCEPTED,3218379,Planktothrix rubescens (DC. ex Gomont) Anagn. & Komárek,SPECIES,Bacteria
160851186,75552,Raphidiopsis mediterranea Skuja,ACCEPTED,4306613,Raphidiopsis mediterranea Skuja,SPECIES,Bacteria
160851188,74930,Gloeotrichia echinulata (J.Smith) P.Richter,ACCEPTED,8661799,Gloeotrichia echinulata P.G.Richt.,SPECIES,Bacteria
160851191,74361,"Branchiura sowerbyi Beddard, 1892",ACCEPTED,2308574,"Branchiura sowerbyi Beddard, 1892",SPECIES,Animalia
160851192,75779,"Sphaerospermopsis aphanizomenoides (Forti) ZapomelovÃ¡, JezberovÃ¡, Hrouzek, Hisem, RehÃ¡kovÃ¡ & KomÃ¡rkovÃ¡",ACCEPTED,7751668,"Sphaerospermopsis aphanizomenoides (Forti) Zapomelová, Jezberová, Hrouzek, Hisem, Reháková & Komárková",SPECIES,Bacteria
160851194,74723,"Dolichospermum compactum (Nygaard) Wacklin, L.Hoffm. & KomÃ¡rek",ACCEPTED,8222436,"Dolichospermum compactum (Nygaard) Wacklin, L.Hoffm. & Komárek",SPECIES,Bacteria
160851196,74644,"Cuspidothrix issatschenkoi (UsaÄ ev) P.Rajan., KomÃ¡rek, Willame, Hrouzek, KatovskÃ¡, L.Hoffm. & Sivonen",,,"Cuspidothrix issatschenkoi (UsaÄ ev) P.Rajan., KomÃ¡rek, Willame, Hrouzek, KatovskÃ¡, L.Hoffm. & Sivonen",,
160851198,74651,Cylindrospermopsis raciborskii (Wolosz.) Seena. & Subbar.,ACCEPTED,3219362,Cylindrospermopsis raciborskii (Wołosz.) Seenayya & Subbaraju,SPECIES,Bacteria
160851201,74730,"Dreissena polymorpha (Pallas, 1771)",ACCEPTED,2287072,"Dreissena polymorpha (Pallas, 1771)",SPECIES,Animalia
160851204,74213,Anabaena bergii Ostenf.,HOMOTYPIC_SYNONYM,8008494,Chrysosporum bergii (Ostenf.) Zapomelová et al.,SPECIES,Bacteria
160851208,74588,"Corbicula fluminea (O.F.MÃ¼ller, 1774)",ACCEPTED,8190231,"Corbicula fluminea (O.F.Müller, 1774)",SPECIES,Animalia
160851214,75459,"Physella acuta (Draparnaud, 1805)",ACCEPTED,5189806,"Physella acuta (Draparnaud, 1805)",SPECIES,Animalia
160851217,75414,Peridiniopsis kevei,SYNONYM,10838194,"Unruhdinium kevei (Grigorszky & F.Vasas) Gottschling, 2017",SPECIES,Chromista
160851220,75499,"Potamopyrgus antipodarum (Gray, 1843)",ACCEPTED,5192470,"Potamopyrgus antipodarum (J.E.Gray, 1843)",SPECIES,Animalia
160851226,75272,Navicula schroeteri F.Meister,ACCEPTED,7687663,Navicula schroeteri F.Meister,SPECIES,Chromista
160851227,74854,"Ferrissia clessiniana (Jickeli, 1882)",HETEROTYPIC_SYNONYM,9776227,"Pettancylus clessinianus (Jickeli, 1882)",SPECIES,Animalia
160851230,74869,Frustulia weinholdii Hust.,ACCEPTED,7431195,Frustulia weinholdi Hustedt,SPECIES,Chromista
160851231,74855,"Ferrissia fragilis (Tryon, 1863)",SYNONYM,9520065,"Ferrissia californica (Rowell, 1863)",SPECIES,Animalia
160851233,75219,"Menetus dilatatus (Gould, 1841)",ACCEPTED,5189713,"Menetus dilatatus (A.Gould, 1841)",SPECIES,Animalia
160851235,74942,"Gyraulus parvus (Say, 1817)",ACCEPTED,2290996,"Gyraulus parvus (Say, 1817)",SPECIES,Animalia
160851238,75797,Staurosirella berolinensis (Lemmerm.) Bukht.,SYNONYM,9269222,Synedra berolinensis var. berolinensis,VARIETY,Chromista
160851241,75369,"Oxychilus draparnaudi (H.Beck, 1837)",ACCEPTED,5190767,"Oxychilus draparnaudi (H.Beck, 1837)",SPECIES,Animalia
160851242,74865,"Fragilaria reicheltii (Voigt) Lange-Bertalot, 1986",SYNONYM,5421770,"Centronella reichelti Voigt, 1902",SPECIES,Chromista
160851245,74351,"Boettgerilla pallens Simroth, 1912",ACCEPTED,4567717,"Boettgerilla pallens Simroth, 1912",SPECIES,Animalia
160851248,74705,Didymosphenia geminata (Lyngb.) M.Schmidt,ACCEPTED,8030069,"Didymosphenia geminatum (Lyngbye) M.Schmidt, 1899",SPECIES,Chromista
160851249,74269,"Arion vulgaris Moquin-Tandon, 1855",ACCEPTED,7540164,"Arion vulgaris Moquin-Tandon, 1855",SPECIES,Animalia
160851250,74268,"Arion lusitanicus J.Mabille, 1868",ACCEPTED,5779455,"Arion lusitanicus Mabille, 1868",SPECIES,Animalia
160851254,75751,Skeletonema potamos (Weber) Hasle,HETEROTYPIC_SYNONYM,3193599,"Microsiphona potamos C.I.Weber, 1970",SPECIES,Chromista
160851260,75546,"Quinqueserialis quinqueserialis Barker & Laughlin, 1911",DOUBTFUL,2505781,"Quinqueserialis quinqueserialis Barker & Laughlin, 1911",SPECIES,Animalia
160851261,74646,"Cyclostephanos delicatus (S.I.Genkel) S.J.Casper & W.Scheffler, 1990",SYNONYM,3193323,"Stephanodiscus delicatus S.I.Genkal, 1985",SPECIES,Chromista
160851264,74853,"Fascioloides magna (Bassi, 1875)",ACCEPTED,2505826,"Fascioloides magna (Bassa, 1875)",SPECIES,Animalia
160851265,74721,"Discostella woltereckii (Hustedt) V.Houk & R.Klee, 2004",SYNONYM,4275361,"Cyclotella woltereckii Hustedt, 1942",SPECIES,Chromista
160851271,74123,Actinocyclus normanii (W.Greg.) Hust.,ACCEPTED,5421596,"Actinocyclus normanii (Gregory) Hustedt, 1957",SPECIES,Animalia
160851272,74739,"Dugesia tigrina (Girard, 1850)",SYNONYM,5892120,"Girardia tigrina (Girard, 1850)",SPECIES,Animalia
160851280,74948,"Gyrodactylus sprostonae Ling, 1962",ACCEPTED,9013032,"Gyrodactylus sprostonae Ling, 1962",SPECIES,Animalia
160851282,74947,"Gyrodactylus shulmani Ling, 1962",ACCEPTED,8835673,"Gyrodactylus shulmani Ling, 1962",SPECIES,Animalia
160851283,75805,Stropharia rugosoannulata Farl. ex Murrill,ACCEPTED,2533347,Stropharia rugosoannulata Farl. ex Murrill,SPECIES,Fungi
160851284,74946,"Gyrodactylus kobayashii Hukuda, 1940",ACCEPTED,5892434,"Gyrodactylus kobayashii Hukuda, 1940",SPECIES,Animalia
160851286,74945,"Gyrodactylus kherulensis Ergens, 1974",ACCEPTED,8949148,"Gyrodactylus kherulensis Ergens, 1974",SPECIES,Animalia
160851288,74944,"Gyrodactylus gurleyi Price, 1937",ACCEPTED,9071817,"Gyrodactylus gurleyi Price, 1937",SPECIES,Animalia
160851289,75254,Mutinus ravenelii (Berk. & M.A.Curtis) E.Fisch.,ACCEPTED,5239466,Mutinus ravenelii (Berk.) E.Fisch.,SPECIES,Fungi
160851290,74943,"Gyrodactylus cyprini Diarova, 1964",ACCEPTED,9145173,"Gyrodactylus cyprini Diarova, 1964",SPECIES,Animalia
160851291,74553,Clathrus archeri (Berk.) Dring,ACCEPTED,5239483,Clathrus archeri (Berk.) Dring,SPECIES,Fungi
160851295,74828,"Eudiplozoon nipponicum (Goto, 1891) Khotenovsky, 1984",ACCEPTED,4412188,"Eudiplozoon nipponicum (Goto, 1891) Khotenovsky, 1984",SPECIES,Animalia
160851298,75523,"Pseudodactylogyrus bini (Kikuchi, 1929)",ACCEPTED,4343705,"Pseudodactylogyrus bini (Kikuchi, 1929)",SPECIES,Animalia
160851299,75522,"Pseudodactylogyrus anguillae (Yin & Sproston, 1948) Gusev, 1965",ACCEPTED,4343706,"Pseudodactylogyrus anguillae (Yin & Sproston, 1948) Gusev, 1965",SPECIES,Animalia
160851303,74670,"Dactylogyrus inexpectatus Izjumova, 1955",ACCEPTED,4412346,"Dactylogyrus inexpectatus Izjumova, 1955",SPECIES,Animalia
160851304,74669,"Dactylogyrus hypophthalmichthys Akhmerov, 1952",ACCEPTED,4412354,"Dactylogyrus hypophthalmichthys Akhmerov, 1952",SPECIES,Animalia
160851306,74672,"Dactylogyrus nobilis Y.u.Long, 1958",ACCEPTED,4412351,"Dactylogyrus nobilis Long & Yu, 1958",SPECIES,Animalia
160851308,74671,"Dactylogyrus lamellatus Akhmerow, 1952",ACCEPTED,4412304,"Dactylogyrus lamellatus Akhmerow, 1952",SPECIES,Animalia
160851309,74668,"Dactylogyrus dulkeiti Bychowsky, 1936",ACCEPTED,4412307,"Dactylogyrus dulkeiti Bychowsky, 1936",SPECIES,Animalia
160851310,75796,Staurastrum manfeldtii Delponte,ACCEPTED,2647713,Staurastrum manfeldtii Delponte,SPECIES,Plantae
160851311,74667,"Dactylogyrus achmerowi Gusev, 1955",ACCEPTED,4412410,"Dactylogyrus achmerowi Gusev, 1955",SPECIES,Animalia
160851313,74673,"Dactylogyrus squameus Gusev, 1955",ACCEPTED,9767844,"Dactylogyrus squameus Gusev, 1955",SPECIES,Animalia
160851318,74556,"Cleidodiscus pricei Mueller, 1936",SYNONYM,9696951,"Ligictaluridus pricei (Mueller, 1936) Beverley-Burton, 1984",SPECIES,Animalia
160851322,75904,Ulva flexuosa Wulfen,ACCEPTED,5273507,Ulva flexuosa Wulfen,SPECIES,Plantae
160851325,75506,"Proteocephalus longicollis (Zeder, 1800)",ACCEPTED,4345155,"Proteocephalus longicollis (Zeder, 1800) Benedict, 1900",SPECIES,Animalia
160851330,75044,"Khawia sinensis Hsu, 1935",ACCEPTED,4413920,"Khawia sinensis Hsü, 1935",SPECIES,Animalia
160851331,75482,Pleodorina indica (Iyengar) H.Nozaki,ACCEPTED,2639345,"Pleodorina indica (Iyengar) H.Nozaki, 1989",SPECIES,Plantae
160851335,75827,"Taenia multiceps Leske, 1780",ACCEPTED,8478602,"Taenia multiceps Leske, 1780",SPECIES,Animalia
160851338,75547,"Raillietina friedbergeri (von Linstow, 1878)",ACCEPTED,4412620,"Raillietina friedbergeri (von Linstow, 1878)",SPECIES,Animalia
160851341,75409,"Pediastrum simplex Meyen, 1829",SYNONYM,7797215,Monactinus simplex (Meyen) Corda,SPECIES,Plantae
160851342,74752,"Echinolepis carioca (Magalhaes, 1898)",ACCEPTED,5233633,"Echinolepis carioca (Magalhaes, 1898)",SPECIES,Animalia
160851345,75246,"Moniezia rupicaprae Galli-Valerio, 1929",,,"Moniezia rupicaprae Galli-Valerio, 1929",,
160851347,75248,"Mosgovoyia ctenoides (Railliet, 1890)",ACCEPTED,4412730,"Mosgovoyia ctenoides (Railliet, 1890)",SPECIES,Animalia
160851349,74225,"Andrya cuniculi (Blanchard, 1891)",ACCEPTED,4412789,"Andrya cuniculi (Blanchard, 1891)",SPECIES,Animalia
160851352,75586,Riccia fluitans L.,ACCEPTED,8244689,Riccia fluitans L.,SPECIES,Plantae
160851358,75867,"Trichosomoides crassicauda (Bellingham, 1840)",ACCEPTED,2283363,"Trichosomoides crassicauda (Bellingham, 1840)",SPECIES,Animalia
160851359,75147,Lunularia cruciata (L.) Dumort. ex Lindb.,ACCEPTED,5286308,Lunularia cruciata (L.) Dumort. ex Lindb.,SPECIES,Plantae
160851360,75870,"Trichuris opaca Barker & Noyes, 1915",ACCEPTED,4554201,"Trichuris opaca Barker & Noyes, 1915",SPECIES,Animalia
160851361,75869,"Trichuris myocastoris Enigk, 1933",ACCEPTED,4554225,"Trichuris myocastoris Enigk, 1933",SPECIES,Animalia
160851366,74827,"Eucoleus gastricus (Baylis, 1926)",ACCEPTED,4554172,"Eucoleus gastricus (Baylis, 1926)",SPECIES,Animalia
160851368,74239,"Aonchotheca annulosa (Dujardin, 1845)",ACCEPTED,4554009,"Aonchotheca annulosa (Dujardin, 1845)",SPECIES,Animalia
160851371,75355,"Orthodontium lineare Schwaegrichen, 1827",ACCEPTED,2677047,Orthodontium lineare Schwägr.,SPECIES,Plantae
160851375,75803,"Strongyloides myopotami Artigas & Pacheco, 1933",ACCEPTED,4558533,"Strongyloides myopotami Artigas & Pacheco, 1933",SPECIES,Animalia
160851377,75804,"Strongyloides ratti Sandground, 1925",ACCEPTED,4558535,"Strongyloides ratti Sandground, 1925",SPECIES,Animalia
160851378,74700,"Dicranoweisia cirrata Lindberg, 1869",SYNONYM,7708376,Dicranoweisia cirrata (Hedw.) Lindb. ex Milde,SPECIES,Plantae
160851382,74929,"Globodera rostochiensis (Wollenweber, 1923)",ACCEPTED,5188667,"Globodera rostochiensis (Wollenweber, 1923) Skarbilovich, 1959",SPECIES,Animalia
160851385,74698,Dianthus chinensis L.,ACCEPTED,3085418,Dianthus chinensis L.,SPECIES,Plantae
160851387,74435,"Campylopus introflexus Bridel, 1819",ACCEPTED,5281901,Campylopus introflexus (Hedw.) Brid.,SPECIES,Plantae
160851388,75824,"Syphacia muris Yamaguti, 1941",ACCEPTED,2284335,"Syphacia muris (Yamaguti, 1935)",SPECIES,Animalia
160851391,74331,"Baylisascaris procyonis (Stefanski & Zarnowski, 1951)",ACCEPTED,4558769,"Baylisascaris procyonis (Stefanski & Zarnowski, 1951)",SPECIES,Animalia
160851395,74288,"Ascaridia dissimilis Vigueras, 1931",ACCEPTED,4558661,"Ascaridia dissimilis Vigueras, 1931",SPECIES,Animalia
160851396,74289,"Ascaridia platyceri Hartwich & Tscherner, 1979",ACCEPTED,7032283,"Ascaridia platyceri Hartwich & Tscherner, 1979",SPECIES,Animalia
160851399,75532,Pteris multifida Poir.,ACCEPTED,5275415,Pteris multifida Poir.,SPECIES,Plantae
160851402,75327,"Oesophagostomum columbianum Curtice, 1890",HOMOTYPIC_SYNONYM,12212967,"Oesophagostomum columbianum (Curtice, 1890) Stossich, 1899",SPECIES,Animalia
160851404,75193,Matteuccia struthiopteris (L.) Tod.,ACCEPTED,2650999,Matteuccia struthiopteris (L.) Tod.,SPECIES,Plantae
160851405,74701,"Dictyocaulus filaria (Rudolphi, 1809)",ACCEPTED,2283441,"Dictyocaulus filaria (Rudolphi, 1809) Railliet & Henry, 1907",SPECIES,Animalia
160851408,74662,Cystopteris bulbifera (L.) Bernh.,ACCEPTED,2650799,Cystopteris bulbifera (L.) Bernh.,SPECIES,Plantae
160851409,75508,"Protostrongylus rufescens (Leuckart, 1865)",ACCEPTED,5188634,"Protostrongylus rufescens (Leuckart, 1865)",SPECIES,Animalia
160851410,75249,"Muellerius capillaris (MÃ¼ller, 1889)",ACCEPTED,2283513,"Muellerius capillaris (Müller, 1889)",SPECIES,Animalia
160851412,75250,"Muellerius tenuispiculatus Gebauer, 1932",ACCEPTED,4558969,"Muellerius tenuispiculatus Gebauer, 1932",SPECIES,Animalia
160851414,75276,"Neostrongylus linearis (Marotel, 1913)",ACCEPTED,4558971,"Neostrongylus linearis (Marotel, 1913)",SPECIES,Animalia
160851415,74661,"Cystocaulus ocreatus (Railliet & Henry, 1907)",ACCEPTED,4558978,"Cystocaulus ocreatus (Railliet & Henry, 1907)",SPECIES,Animalia
160851416,74323,Azolla filiculoides Lam.,ACCEPTED,2650107,Azolla filiculoides Lam.,SPECIES,Plantae
160851418,75780,"Spiculopteragia asymmetrica (Ware, 1925)",ACCEPTED,2283544,"Spiculopteragia asymmetrica (Ware, 1925)",SPECIES,Animalia
160851420,75358,"Ostertagia mossi Dikmans, 1931",ACCEPTED,4559213,"Ostertagia mossi Dikmans, 1931",SPECIES,Animalia
160851422,75190,"Marshallagia marshalli (Ransom, 1907)",ACCEPTED,4559235,"Marshallagia marshalli (Ransom, 1907)",SPECIES,Animalia
160851423,74587,"Cooperia curticei (Giles, 1892)",ACCEPTED,4630676,"Cooperia curticei (Giles, 1892)",SPECIES,Animalia
160851425,74291,"Ashworthius sidemi Schulz, 1933",ACCEPTED,4559169,"Ashworthius sidemi Schulz, 1933",SPECIES,Animalia
160851426,75898,Tulipa sylvestris L.,ACCEPTED,5299536,Tulipa sylvestris L.,SPECIES,Plantae
160851429,75897,Tulipa gesneriana L.,ACCEPTED,5299675,Tulipa gesneriana L.,SPECIES,Plantae
160851430,74934,"Gongylonema neoplasticum (Fibiger & Ditlevsen, 1914)",ACCEPTED,4557402,"Gongylonema neoplasticum (Fibiger & Ditlevsen, 1914)",SPECIES,Animalia
160851431,75113,Lilium bulbiferum L.,ACCEPTED,2753079,Lilium bulbiferum L.,SPECIES,Plantae
160851433,75114,Lilium candidum L.,ACCEPTED,2753090,Lilium candidum L.,SPECIES,Plantae
160851434,74230,"Anguillicoloides crassus (Kuwahara, Niimi & Itagaki, 1974) Moravec & Taraschewski, 1988",SYNONYM,4346612,"Anguillicola crassus Kuwahara, Niimi & Itagaki, 1974",SPECIES,Animalia
160851435,74824,Erythronium dens-canis L.,ACCEPTED,2752849,Erythronium dens-canis L.,SPECIES,Plantae
160851437,74879,Gagea villosa (M.Bieb.) Sweet,ACCEPTED,5300296,Gagea villosa (M.Bieb.) Sweet,SPECIES,Plantae
160851440,74868,Fritillaria meleagris L.,ACCEPTED,5300535,Fritillaria meleagris L.,SPECIES,Plantae
160851443,74969,"Hemidactylus turcicus Linnaeus, 1758",ACCEPTED,5221528,"Hemidactylus turcicus (Linnaeus, 1758)",SPECIES,Animalia
160851446,75644,Sagittaria latifolia Willd.,ACCEPTED,5328909,Sagittaria latifolia Willd.,SPECIES,Plantae
160851448,75838,"Testudo horsfieldii Gray, 1844",ACCEPTED,2441514,"Testudo horsfieldii Gray, 1844",SPECIES,Animalia
160851450,75836,"Testudo graeca Linnaeus, 1758",ACCEPTED,2441461,"Testudo graeca Linnaeus, 1758",SPECIES,Animalia
160851451,75837,"Testudo hermanni Gmelin, 1789",ACCEPTED,2441454,"Testudo hermanni Gmelin, 1789",SPECIES,Animalia
160851452,75472,Pistia stratiotes L.,ACCEPTED,2870583,Pistia stratiotes L.,SPECIES,Plantae
160851454,75084,Lemna turionifera E.Landolt,ACCEPTED,2867631,Lemna turionifera Landolt,SPECIES,Plantae
160851455,74769,"Emys orbicularis (Linnaeus, 1758)",ACCEPTED,8909809,"Emys orbicularis (Linnaeus, 1758)",SPECIES,Animalia
160851460,75915,Vallisneria spiralis L.,ACCEPTED,2865526,Vallisneria spiralis L.,SPECIES,Plantae
160851461,75868,"Trichosurus vulpecula (Kerr, 1792)",ACCEPTED,2440254,"Trichosurus vulpecula (Kerr, 1792)",SPECIES,Animalia
160851462,74758,Egeria densa Planch.,SYNONYM,5329263,Elodea densa (Planch.) Casp.,SPECIES,Plantae
160851465,74765,Elodea nuttallii St.John,ACCEPTED,5329212,Elodea nuttallii (Planch.) H.St.John,SPECIES,Plantae
160851466,75257,"Myocastor coypus (Molina, 1782)",ACCEPTED,4264680,"Myocastor coypus (Molina, 1782)",SPECIES,Animalia
160851467,74764,Elodea canadensis Michx.,ACCEPTED,2865448,Elodea canadensis Michx.,SPECIES,Plantae
160851470,75331,"Ondatra zibethicus (Linnaeus, 1766)",ACCEPTED,5219858,"Ondatra zibethicus (Linnaeus, 1766)",SPECIES,Animalia
160851474,75492,Pontederia cordata L.,ACCEPTED,2766030,Pontederia cordata L.,SPECIES,Plantae
160851475,75277,"Neovison vison (Schreber, 1777)",SYNONYM,5218823,"Mustela vison Schreber, 1777",SPECIES,Animalia
160851476,74759,Eichhornia crassipes Solms,HOMOTYPIC_SYNONYM,2765942,Pontederia crassipes Mart.,SPECIES,Plantae
160851478,75297,"Nyctereutes procyonoides (Gray, 1834)",ACCEPTED,2434552,"Nyctereutes procyonoides (Gray, 1834)",SPECIES,Animalia
160851481,74574,Commelina communis L.,ACCEPTED,2764179,Commelina communis L.,SPECIES,Plantae
160851483,75057,"Lama glama guanicoe (MÃ¼ller, 1776)",ACCEPTED,5706328,"Lama glama guanicoe (Müller, 1776)",SUBSPECIES,Animalia
160851487,75299,"Odocoileus virginianus (Zimmermann, 1780)",ACCEPTED,2440965,"Odocoileus virginianus (Zimmermann, 1780)",SPECIES,Animalia
160851488,74967,Hemerocallis fulva L.,ACCEPTED,2781074,Hemerocallis fulva (L.) L.,SPECIES,Plantae
160851489,74676,"Dama dama (Linnaeus, 1758)",ACCEPTED,5220136,"Dama dama (Linnaeus, 1758)",SPECIES,Animalia
160851490,74968,Hemerocallis lilioasphodelus L.,ACCEPTED,2781103,Hemerocallis lilioasphodelus L.,SPECIES,Plantae
160851491,74495,"Cervus elaphus canadensis Erxleben, 1777",ACCEPTED,4262380,"Cervus elaphus canadensis Erxleben, 1777",SUBSPECIES,Animalia
160851492,74497,"Cervus nippon Temminck, 1838",ACCEPTED,2440954,"Cervus nippon Temminck, 1838",SPECIES,Animalia
160851494,74496,"Cervus elaphus Linnaeus, 1758",ACCEPTED,2440958,"Cervus elaphus Linnaeus, 1758",SPECIES,Animalia
160851495,74660,Cypripedium reginae Walter,ACCEPTED,2820340,Cypripedium reginae Walter,SPECIES,Plantae
160851498,75641,"Rupicapra rupicapra (Linnaeus, 1758)",ACCEPTED,5220170,"Rupicapra rupicapra (Linnaeus, 1758)",SPECIES,Animalia
160851499,75749,Sisyrinchium montanum Greene,ACCEPTED,5296178,Sisyrinchium montanum Greene,SPECIES,Plantae
160851500,75359,"Ovis aries Linnaeus, 1758",ACCEPTED,2441110,"Ovis aries Linnaeus, 1758",SPECIES,Animalia
160851501,75034,Iris pallida Lam.,ACCEPTED,5298086,Iris pallida Lam.,SPECIES,Plantae
160851502,75360,"Ovis musimon (Pallas, 1811)",SYNONYM,6165157,"Ovis aries musimon (Pallas, 1811)",SUBSPECIES,Animalia
160851503,74210,"Ammotragus lervia (Pallas, 1777)",ACCEPTED,2441005,"Ammotragus lervia (Pallas, 1777)",SPECIES,Animalia
160851504,75033,Iris germanica L.,ACCEPTED,5298069,Iris ×germanica L.,SPECIES,Plantae
160851506,74629,Crocus chrysanthus Herb.,ACCEPTED,2747489,Crocus chrysanthus (Herb.) Herb.,SPECIES,Plantae
160851508,74628,Crocosmia crocosmiiflora (Nicholson) N.E.Br.,ACCEPTED,2747939,Crocosmia ×crocosmiiflora (Lemoine) N.E.Br.,SPECIES,Plantae
160851510,74632,Crocus vernus (L.) Hill,ACCEPTED,2747567,Crocus vernus (L.) Hill,SPECIES,Plantae
160851511,75581,"Rhynchotus rufescens (Temminck, 1815)",ACCEPTED,2477464,"Rhynchotus rufescens (Temminck, 1815)",SPECIES,Animalia
160851512,74630,Crocus flavus Weston,ACCEPTED,2747737,Crocus flavus Weston,SPECIES,Plantae
160851514,74631,Crocus sativus L.,ACCEPTED,2747430,Crocus sativus L.,SPECIES,Plantae
160851516,74416,"Callonetta leucophrys (Vieillot, 1816)",ACCEPTED,2498384,"Callonetta leucophrys (Vieillot, 1816)",SPECIES,Animalia
160851518,74147,"Aix sponsa (Linnaeus, 1758)",ACCEPTED,2498387,"Aix sponsa (Linnaeus, 1758)",SPECIES,Animalia
160851519,75686,Scilla siberica Andrews,ACCEPTED,8080743,Scilla siberica Andrews,SPECIES,Plantae
160851521,75685,Scilla sardensis (Barr & Sugden) Speta,ACCEPTED,2767229,Scilla sardensis (Whittall ex Barr & Sugden) Speta,SPECIES,Plantae
160851523,75684,Scilla luciliae (Boiss.) Speta,ACCEPTED,2767271,Scilla luciliae (Boiss.) Speta,SPECIES,Plantae
160851524,75296,"Numida meleagris (Linnaeus, 1758)",ACCEPTED,2473341,"Numida meleagris (Linnaeus, 1758)",SPECIES,Animalia
160851525,75683,Scilla forbesii (Baker) Speta,ACCEPTED,2767275,Scilla forbesii (Baker) Speta,SPECIES,Plantae
160851527,74414,"Callipepla californica (Shaw, 1798)",ACCEPTED,5228080,"Callipepla californica (Shaw, 1798)",SPECIES,Animalia
160851528,75682,Scilla amoena L.,ACCEPTED,2767579,Scilla amoena L.,SPECIES,Plantae
160851530,75487,Polygonatum biflorum Elliott,ACCEPTED,2770039,Polygonatum biflorum (Walter) Elliott,SPECIES,Plantae
160851531,75826,"Syrmaticus reevesii (J.E.Gray, 1829)",ACCEPTED,2473477,"Syrmaticus reevesii (J.E.Gray, 1829)",SPECIES,Animalia
160851532,75539,Puschkinia scilloides Adams,ACCEPTED,2767428,Puschkinia scilloides Adams,SPECIES,Plantae
160851533,75407,"Pavo cristatus Linnaeus, 1758",ACCEPTED,9451184,"Pavo cristatus Linnaeus, 1758",SPECIES,Animalia
160851534,75345,Ornithogalum nutans L.,ACCEPTED,2773281,Ornithogalum nutans L.,SPECIES,Plantae
160851535,75144,"Lophura nycthemera (Linnaeus, 1758)",ACCEPTED,5227966,"Lophura nycthemera (Linnaeus, 1758)",SPECIES,Animalia
160851536,75252,Muscari botryoides (L.) Mill.,ACCEPTED,2772094,Muscari botryoides (L.) Mill.,SPECIES,Plantae
160851537,75206,"Meleagris gallopavo Linnaeus, 1758",ACCEPTED,9606290,"Meleagris gallopavo Linnaeus, 1758",SPECIES,Animalia
160851538,75251,Muscari armeniacum H.J.Veitch,ACCEPTED,8152187,Muscari armeniacum H.J.Veitch,SPECIES,Plantae
160851539,74534,"Chrysolophus pictus (Linnaeus, 1758)",ACCEPTED,5228034,"Chrysolophus pictus (Linnaeus, 1758)",SPECIES,Animalia
160851540,74993,Hosta plantaginea Asch.,ACCEPTED,2771287,Hosta plantaginea (Lam.) Asch.,SPECIES,Plantae
160851541,74157,"Alectoris graeca (Meisner, 1804)",ACCEPTED,2474055,"Alectoris graeca (Meisner, 1804)",SPECIES,Animalia
160851542,74997,Hyacinthoides hispanica (Mill.) Rothm.,ACCEPTED,5304257,Hyacinthoides hispanica (Mill.) Rothm.,SPECIES,Plantae
160851543,74158,"Alectoris rufa (Linnaeus, 1758)",ACCEPTED,2474051,"Alectoris rufa (Linnaeus, 1758)",SPECIES,Animalia
160851544,74156,"Alectoris chukar (J.E.Gray, 1830)",ACCEPTED,2474029,"Alectoris chukar (J.E.Gray, 1830)",SPECIES,Animalia
160851545,74996,Hyacinthella leucophaea Schur,ACCEPTED,2767598,Hyacinthella leucophaea (K.Koch) Schur,SPECIES,Plantae
160851547,74584,Convallaria majalis L.,ACCEPTED,7459480,Convallaria majalis L.,SPECIES,Plantae
160851548,74292,Asparagus officinalis L.,ACCEPTED,2768885,Asparagus officinalis L.,SPECIES,Plantae
160851552,75507,"Proterorhinus marmoratus (Pallas, 1814)",ACCEPTED,2379235,"Proterorhinus marmoratus (Pallas, 1814)",SPECIES,Animalia
160851553,75269,Narcissus poeticus L.,ACCEPTED,2858581,Narcissus poeticus L.,SPECIES,Plantae
160851555,75270,Narcissus pseudonarcissus L.,ACCEPTED,2858244,Narcissus pseudonarcissus L.,SPECIES,Plantae
160851556,75234,"Micropterus salmoides (LacepÃ¨de, 1802)",ACCEPTED,2394563,"Micropterus salmoides (Lacepède, 1802)",SPECIES,Animalia
160851557,74166,Allium ramosum L.,ACCEPTED,2857449,Allium ramosum L.,SPECIES,Plantae
160851559,74165,Allium paradoxum G.Don,ACCEPTED,2857017,Allium paradoxum (M.Bieb.) G.Don,SPECIES,Plantae
160851561,74168,Allium sativum L.,ACCEPTED,2856681,Allium sativum L.,SPECIES,Plantae
160851562,74894,"Gasterosteus aculeatus Linnaeus, 1758",ACCEPTED,4286327,"Gasterosteus aculeatus Linnaeus, 1758",SPECIES,Animalia
160851563,74167,Allium roseum L.,ACCEPTED,2855893,Allium roseum L.,SPECIES,Plantae
