taxonKey,nubKey,taxonID,scientificName,acceptedKey,accepted,kingdom,taxonRank
152544922,2993761,https://www.gbif.org/species/2993761,Rubus spectabilis Pursh,,,Plantae,SPECIES
152544924,3853033,https://www.gbif.org/species/3853033,Neillia incisa (Thunb.) S.H.Oh,,,Plantae,SPECIES
152544925,2987948,https://www.gbif.org/species/2987948,Neillia tanakae Franch. & Sav.,,,Plantae,SPECIES
152544931,5646410,https://www.gbif.org/species/5646410,Blumenbachia hieronymi Urb.,,,Plantae,SPECIES
152544934,8421432,https://www.gbif.org/species/8421432,Cornus sanguinea subsp. hungarica (Kárpáti) Soó,,,Plantae,SUBSPECIES
152544935,3663237,https://www.gbif.org/species/3663237,Cornus sanguinea subsp. australis (C.A.Mey.) Jáv.,,,Plantae,SUBSPECIES
152544936,3082244,https://www.gbif.org/species/3082244,Cornus sericea L.,,,Plantae,SPECIES
152544939,2985994,https://www.gbif.org/species/2985994,Hydrangea macrophylla (Thunb.) Ser.,,,Plantae,SPECIES
152544940,2985995,https://www.gbif.org/species/2985995,Hydrangea paniculata Siebold,,,Plantae,SPECIES
152544942,3645346,https://www.gbif.org/species/3645346,Philadelphus ×virginalis Rehder,,,Plantae,SPECIES
152544943,2986022,https://www.gbif.org/species/2986022,Philadelphus pubescens Loisel.,,,Plantae,SPECIES
152544944,2986045,https://www.gbif.org/species/2986045,Philadelphus coronarius L.,,,Plantae,SPECIES
152544946,2985965,https://www.gbif.org/species/2985965,Deutzia scabra Thunb.,,,Plantae,SPECIES
152544950,2929710,https://www.gbif.org/species/2929710,Solanum chenopodioides Lam.,,,Plantae,SPECIES
152544953,8969026,https://www.gbif.org/species/8969026,Physalis philadelphica Lam.,,,Plantae,SPECIES
152544954,5341768,https://www.gbif.org/species/5341768,Physalis cinerascens (Dunal) Hitchc.,,,Plantae,SPECIES
152544955,5341819,https://www.gbif.org/species/5341819,Physalis pubescens L.,,,Plantae,SPECIES
152544956,5341784,https://www.gbif.org/species/5341784,Physalis peruviana L.,,,Plantae,SPECIES
152544958,5341754,https://www.gbif.org/species/5341754,Nicandra physalodes (L.) Gaertn.,,,Plantae,SPECIES
152544961,3798835,https://www.gbif.org/species/3798835,Nicotiana velutina H.-M.Wheeler,,,Plantae,SPECIES
152544962,2928783,https://www.gbif.org/species/2928783,Nicotiana glauca Graham,,,Plantae,SPECIES
152544963,2928775,https://www.gbif.org/species/2928775,Nicotiana rustica L.,,,Plantae,SPECIES
152544964,2928779,https://www.gbif.org/species/2928779,Nicotiana forgetiana Hemsl.,,,Plantae,SPECIES
152544965,2928767,https://www.gbif.org/species/2928767,Nicotiana sylvestris Speg.,,,Plantae,SPECIES
152544966,2928774,https://www.gbif.org/species/2928774,Nicotiana tabacum L.,,,Plantae,SPECIES
152544967,2928761,https://www.gbif.org/species/2928761,Nicotiana alata Link & Otto,,,Plantae,SPECIES
152544968,2928766,https://www.gbif.org/species/2928766,Nicotiana longiflora Cav.,,,Plantae,SPECIES
152544970,7894250,https://www.gbif.org/species/7894250,Datura ferox L.,,,Plantae,SPECIES
152544971,2928755,https://www.gbif.org/species/2928755,Datura innoxia Mill.,,,Plantae,SPECIES
152544972,2928751,https://www.gbif.org/species/2928751,Datura stramonium L.,,,Plantae,SPECIES
152544974,2928835,https://www.gbif.org/species/2928835,Lycium barbarum L.,,,Plantae,SPECIES
152544975,2928809,https://www.gbif.org/species/2928809,Lycium chinense Mill.,,,Plantae,SPECIES
152544978,2928861,https://www.gbif.org/species/2928861,Petunia integrifolia (Hook.) Schinz & Thell.,,,Plantae,SPECIES
152544980,2928979,https://www.gbif.org/species/2928979,Hyoscyamus albus L.,,,Plantae,SPECIES
152544984,3802956,https://www.gbif.org/species/3802956,Solanum villosum subsp. villosum,,,Plantae,SUBSPECIES
152544986,2929892,https://www.gbif.org/species/2929892,Solanum elaeagnifolium Cav.,,,Plantae,SPECIES
152544987,2930262,https://www.gbif.org/species/2930262,Solanum tuberosum L.,,,Plantae,SPECIES
152544988,2930137,https://www.gbif.org/species/2930137,Solanum lycopersicum L.,,,Plantae,SPECIES
152544989,2931104,https://www.gbif.org/species/2931104,Solanum pseudocapsicum L.,,,Plantae,SPECIES
152544990,2930805,https://www.gbif.org/species/2930805,Solanum sarrachoides Sendtn.,,,Plantae,SPECIES
152544991,2932011,https://www.gbif.org/species/2932011,Solanum carolinense L.,,,Plantae,SPECIES
152544992,2931914,https://www.gbif.org/species/2931914,Solanum viarum Dunal,,,Plantae,SPECIES
152544994,2932184,https://www.gbif.org/species/2932184,Solanum sisymbriifolium Lam.,,,Plantae,SPECIES
152544995,2932501,https://www.gbif.org/species/2932501,Solanum pygmaeum Cav.,,,Plantae,SPECIES
152544997,2932905,https://www.gbif.org/species/2932905,Salpiglossis sinuata Ruiz & Pav.,,,Plantae,SPECIES
152544999,2932944,https://www.gbif.org/species/2932944,Capsicum annuum L.,,,Plantae,SPECIES
152545002,7427650,https://www.gbif.org/species/7427650,Convolvulus tricolor subsp. cupanianus (Tod.) Cavara & Grande,,,Plantae,SUBSPECIES
152545003,7323906,https://www.gbif.org/species/7323906,Convolvulus tricolor subsp. tricolor,,,Plantae,SUBSPECIES
152545005,3678949,https://www.gbif.org/species/3678949,Calystegia ×pulchra Brumm. & Heywood,,,Plantae,SPECIES
152545008,2928624,https://www.gbif.org/species/2928624,Ipomoea hederifolia L.,,,Plantae,SPECIES
152545010,2928589,https://www.gbif.org/species/2928589,Ipomoea tricolor Cav.,,,Plantae,SPECIES
152545011,2928583,https://www.gbif.org/species/2928583,Ipomoea ×leucantha Jacq.,,,Plantae,SPECIES
152545012,2928576,https://www.gbif.org/species/2928576,Ipomoea purpurea (L.) Roth,,,Plantae,SPECIES
152545013,2928538,https://www.gbif.org/species/2928538,Ipomoea hederacea Jacq.,,,Plantae,SPECIES
152545015,2928668,https://www.gbif.org/species/2928668,Dichondra argentea Humb. & Bonpl. ex Willd.,,,Plantae,SPECIES
152545016,2928666,https://www.gbif.org/species/2928666,Dichondra micrantha Urb.,,,Plantae,SPECIES
152545019,3678256,https://www.gbif.org/species/3678256,Cuscuta lupuliformis Krock.,,,Plantae,SPECIES
152545020,2927484,https://www.gbif.org/species/2927484,Cuscuta suaveolens Ser.,,,Plantae,SPECIES
152545021,2927522,https://www.gbif.org/species/2927522,Cuscuta planiflora Ten.,,,Plantae,SPECIES
152545022,2927530,https://www.gbif.org/species/2927530,Cuscuta epilinum Weihe,,,Plantae,SPECIES
152545026,5356345,https://www.gbif.org/species/5356345,Laburnum anagyroides Medik.,,,Plantae,SPECIES
152545028,5356429,https://www.gbif.org/species/5356429,Lathyrus angulatus L.,,,Plantae,SPECIES
152545029,5356407,https://www.gbif.org/species/5356407,Lathyrus clymenum L.,,,Plantae,SPECIES
152545030,5356441,https://www.gbif.org/species/5356441,Lathyrus ochrus (L.) DC.,,,Plantae,SPECIES
152545031,5356361,https://www.gbif.org/species/5356361,Lathyrus annuus L.,,,Plantae,SPECIES
152545032,5356662,https://www.gbif.org/species/5356662,Lathyrus niger (L.) Bernh.,,,Plantae,SPECIES
152545033,5356614,https://www.gbif.org/species/5356614,Lathyrus inconspicuus L.,,,Plantae,SPECIES
152545034,5356704,https://www.gbif.org/species/5356704,Lathyrus vernus (L.) Bernh.,,,Plantae,SPECIES
152545035,5356680,https://www.gbif.org/species/5356680,Lathyrus sphaericus Retz.,,,Plantae,SPECIES
152545036,5356514,https://www.gbif.org/species/5356514,Lathyrus odoratus L.,,,Plantae,SPECIES
152545037,5356488,https://www.gbif.org/species/5356488,Lathyrus sativus L.,,,Plantae,SPECIES
152545038,5356541,https://www.gbif.org/species/5356541,Lathyrus heterophyllus L.,,,Plantae,SPECIES
152545039,5356517,https://www.gbif.org/species/5356517,Lathyrus latifolius L.,,,Plantae,SPECIES
152545041,5357407,https://www.gbif.org/species/5357407,Amorpha fruticosa L.,,,Plantae,SPECIES
152545043,5358265,https://www.gbif.org/species/5358265,Ornithopus compressus L.,,,Plantae,SPECIES
152545044,5358266,https://www.gbif.org/species/5358266,Ornithopus sativus Brot.,,,Plantae,SPECIES
152545046,5356973,https://www.gbif.org/species/5356973,Lotus maritimus L.,,,Plantae,SPECIES
152545047,5356862,https://www.gbif.org/species/5356862,Lotus tetragonolobus L.,,,Plantae,SPECIES
152545048,5356931,https://www.gbif.org/species/5356931,Lotus angustissimus L.,,,Plantae,SPECIES
152545049,5356971,https://www.gbif.org/species/5356971,Lotus conimbricensis Brot.,,,Plantae,SPECIES
152545051,7600608,https://www.gbif.org/species/7600608,Trifolium sylvaticum Gérard ex Loisel.,,,Plantae,SPECIES
152545052,7224427,https://www.gbif.org/species/7224427,Trifolium hybridum subsp. hybridum,,,Plantae,SUBSPECIES
152545053,5358694,https://www.gbif.org/species/5358694,Trifolium glomeratum L.,,,Plantae,SPECIES
152545054,5358774,https://www.gbif.org/species/5358774,Trifolium nigrescens Viv.,,,Plantae,SPECIES
152545055,5358906,https://www.gbif.org/species/5358906,Trifolium constantinopolitanum Ser.,,,Plantae,SPECIES
152545056,5359037,https://www.gbif.org/species/5359037,Trifolium stellatum L.,,,Plantae,SPECIES
152545057,5358913,https://www.gbif.org/species/5358913,Trifolium lappaceum L.,,,Plantae,SPECIES
152545058,5358912,https://www.gbif.org/species/5358912,Trifolium diffusum Ehrh.,,,Plantae,SPECIES
152545059,5358907,https://www.gbif.org/species/5358907,Trifolium alexandrinum L.,,,Plantae,SPECIES
152545060,5359118,https://www.gbif.org/species/5359118,Trifolium retusum L.,,,Plantae,SPECIES
152545061,5359109,https://www.gbif.org/species/5359109,Trifolium squarrosum L.,,,Plantae,SPECIES
152545062,5359099,https://www.gbif.org/species/5359099,Trifolium suffocatum L.,,,Plantae,SPECIES
152545063,5359067,https://www.gbif.org/species/5359067,Trifolium pannonicum Jacq.,,,Plantae,SPECIES
152545064,5359249,https://www.gbif.org/species/5359249,Trifolium rubens L.,,,Plantae,SPECIES
152545065,5359194,https://www.gbif.org/species/5359194,Trifolium squamosum L.,,,Plantae,SPECIES
152545066,5359175,https://www.gbif.org/species/5359175,Trifolium resupinatum L.,,,Plantae,SPECIES
152545067,5359169,https://www.gbif.org/species/5359169,Trifolium michelianum Savi,,,Plantae,SPECIES
152545068,5359345,https://www.gbif.org/species/5359345,Trifolium echinatum M.Bieb.,,,Plantae,SPECIES
152545069,5359334,https://www.gbif.org/species/5359334,Trifolium vesiculosum Savi,,,Plantae,SPECIES
152545070,5359263,https://www.gbif.org/species/5359263,Trifolium spumosum L.,,,Plantae,SPECIES
152545071,5359260,https://www.gbif.org/species/5359260,Trifolium patens Schreb.,,,Plantae,SPECIES
152545072,5359402,https://www.gbif.org/species/5359402,Trifolium hybridum subsp. elegans (Savi) Asch. & Graebn.,,,Plantae,SUBSPECIES
152545073,5359411,https://www.gbif.org/species/5359411,Trifolium pallidum Waldst. & Kit.,,,Plantae,SPECIES
152545074,5359378,https://www.gbif.org/species/5359378,Trifolium incarnatum L.,,,Plantae,SPECIES
152545075,5359395,https://www.gbif.org/species/5359395,Trifolium angustifolium L.,,,Plantae,SPECIES
152545076,5359475,https://www.gbif.org/species/5359475,Trifolium strictum L.,,,Plantae,SPECIES
152545077,5359499,https://www.gbif.org/species/5359499,Trifolium alpestre L.,,,Plantae,SPECIES
152545078,5359445,https://www.gbif.org/species/5359445,Trifolium hirtum All.,,,Plantae,SPECIES
152545079,5359447,https://www.gbif.org/species/5359447,Trifolium isthmocarpum Brot.,,,Plantae,SPECIES
152545080,5359510,https://www.gbif.org/species/5359510,Trifolium tomentosum L.,,,Plantae,SPECIES
152545081,5359526,https://www.gbif.org/species/5359526,Trifolium purpureum Loisel.,,,Plantae,SPECIES
152545083,5358301,https://www.gbif.org/species/5358301,Scorpiurus vermiculatus L.,,,Plantae,SPECIES
