taxonKey,nubKey,taxonID,scientificName,kingdom,taxonRank
148789459,2340977,42725,"Ameiurus melas (Rafinesque, 1820)",Animalia,SPECIES
148789460,2340989,42726,"Ameiurus nebulosus (Lesueur, 1819)",Animalia,SPECIES
148789465,7358948,42812,"Lasius neglectus Van Loon, Boomsma & Andrasfalvy, 1990",Animalia,SPECIES
148789468,4989904,42795,"Harmonia axyridis (Pallas, 1773)",Animalia,SPECIES
148789472,4532122,42762,"Cydalima perspectalis (Walker, 1859)",Animalia,SPECIES
148789475,4038485,42872,Reynoutria ×bohemica Chrtek & Chrtková,Plantae,SPECIES
148789477,4038485,42871,Reynoutria ×bohemica Chrtek & Chrtková,Plantae,SPECIES
148789478,2889088,42874,Reynoutria sachalinensis (F.Schmidt) Nakai,Plantae,SPECIES
148789479,2889173,42873,Reynoutria japonica Houtt.,Plantae,SPECIES
148789481,2889088,42875,Reynoutria sachalinensis (F.Schmidt) Nakai,Plantae,SPECIES
148789482,5177112,42808,"Jaera sarsi Valkanov, 1936",Animalia,SPECIES
8359411,4192546,42855,Phytolacca acinosa var. esculenta (Van Houtte) Maxim.,Plantae,VARIETY
148789488,2226990,42841,"Pacifastacus leniusculus (Dana, 1852)",Animalia,SPECIES
148789489,3084015,42854,Phytolacca americana L.,Plantae,SPECIES
3083888,5568439,42771,Teloxys aristata (L.) Moq.,Plantae,SPECIES
8909595,2227000,42834,"Faxonius limosus (Rafinesque, 1817)",Animalia,SPECIES
148789494,5384364,42720,Amaranthus hybridus L.,Plantae,SPECIES
148789495,6109534,42722,Amaranthus retroflexus L.,Plantae,SPECIES
