taxonKey,nubKey,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
163315944,2891770,BG,present,introduced,,,,
163315945,4543791,BG,present,introduced,,,,
163315948,4543905,BG,present,introduced,,,,
163315949,4544517,BG,present,introduced,,,,
163315951,2128502,BG,present,introduced,,,,
163315953,2890122,BG,present,introduced,,,,
163315955,2890212,BG,present,introduced,,,,
163315957,2890541,BG,present,introduced,,,,
163315959,2891488,BG,present,introduced,,,,
163315960,1420954,BG,present,introduced,,,,
163315961,2891031,BG,present,introduced,,,,
163315963,2890040,BG,present,introduced,,,,
163315965,2890013,BG,present,introduced,,,,
163315967,2890603,BG,present,introduced,,,,
163315968,1728965,BG,present,introduced,,,,
163315974,2888722,BG,present,introduced,,,,
163315975,1417654,BG,present,introduced,,,,
163315978,2888789,BG,present,introduced,,,,
163315979,2888778,BG,present,introduced,,,,
163315981,4095539,BG,present,introduced,,,,
163315982,5041422,BG,present,introduced,,,,
163315983,7298858,BG,present,introduced,,,,
163315986,1370978,BG,present,introduced,,,,
2888796,2888796,BG,present,introduced,,,,
163315989,8435025,BG,present,introduced,,,,
163315990,2888814,BG,present,introduced,,,,
163315991,1316908,BG,present,introduced,,,,
163315992,4934466,BG,present,introduced,,,,
163315993,1326634,BG,present,introduced,,,,
163315998,2882404,BG,present,introduced,,,,
163315999,1032757,BG,present,introduced,,,,
5815252,4422395,BG,present,introduced,,,,
2929800,2930930,BG,present,introduced,,,,
163316007,1032054,BG,present,introduced,,,,
3797084,5341813,BG,present,introduced,,,,
163316012,2932737,BG,present,introduced,,,,
163316013,1849209,BG,present,introduced,,,,
163316014,2929505,BG,present,introduced,,,,
163316015,5121979,BG,present,introduced,,,,
163316016,2930933,BG,present,introduced,,,,
163316017,1852118,BG,present,introduced,,,,
163316018,9150405,BG,present,introduced,,,,
163316020,5341754,BG,present,introduced,,,,
163316021,2928835,BG,present,introduced,,,,
163316022,1857577,BG,present,introduced,,,,
163316023,2928978,BG,present,introduced,,,,
163316024,1857626,BG,present,introduced,,,,
163316025,2928979,BG,present,introduced,,,,
163316026,1857068,BG,present,introduced,,,,
163316027,2928751,BG,present,introduced,,,,
163316030,1817797,BG,present,introduced,,,,
163316033,3610757,BG,present,introduced,invasive,,,
163316034,1873079,BG,present,introduced,,,,
163316035,2928390,BG,present,introduced,,,,
163316036,1878470,BG,present,introduced,,,,
163316037,7324560,BG,present,introduced,,,,
163316038,1878490,BG,present,introduced,,,,
163316039,2927518,BG,present,introduced,,,,
163316040,1873903,BG,present,introduced,,,,
163316041,2927530,BG,present,introduced,,,,
163316042,1873890,BG,present,introduced,,,,
163316043,3678256,BG,present,introduced,,,,
163316044,2928441,BG,present,introduced,,,,
163316049,2000152,BG,present,introduced,,,,
163316050,2874655,BG,present,introduced,invasive,,,
163316051,5151589,BG,present,introduced,,,,
163316052,2874680,BG,present,introduced,,,,
163316054,5331404,BG,present,introduced,invasive,,,
163316056,2874622,BG,present,introduced,,,,
163316057,1553410,BG,present,introduced,,,,
163316058,2874621,BG,present,introduced,,,,
163316060,2874497,BG,present,introduced,,,,
163316061,5082067,BG,present,introduced,,,,
163316062,6422396,BG,present,introduced,,,,
163316066,1626096,BG,present,introduced,,,,
163316067,3040251,BG,present,introduced,,,,
163316069,3040252,BG,present,introduced,,,,
163316070,1651430,BG,present,introduced,,,,
163316075,3052680,BG,present,introduced,,,,
163316076,2020688,BG,present,introduced,,,,
10944522,3052738,BG,present,introduced,,,,
163316079,5154481,BG,present,introduced,,,,
5376627,5376633,BG,present,introduced,,,,
163316084,5164206,BG,present,introduced,,,,
5376961,3052311,BG,present,introduced,,,,
163316086,8294966,BG,present,introduced,,,,
163316087,3041022,BG,present,introduced,,,,
163316088,8308049,BG,present,introduced,,,,
163316089,3052436,BG,present,introduced,,,,
163316090,2095283,BG,present,introduced,,,,
163316091,3050364,BG,present,introduced,,,,
163316093,3050357,BG,present,introduced,,,,
163316094,2020879,BG,present,introduced,,,,
163316095,3042888,BG,present,introduced,,,,
163316097,3042751,BG,present,introduced,,,,
163316098,2080592,BG,present,introduced,,,,
163316099,3042636,BG,present,introduced,,,,
163316101,3042658,BG,present,introduced,,,,
163316102,5712981,BG,present,introduced,,,,
163316103,7903057,BG,present,introduced,,,,
163316104,3046258,BG,present,introduced,,,,
163316106,3042439,BG,present,introduced,,,,
