taxonKey,nubKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
160941535,5361888,120771,Morus nigra L.,ACCEPTED,5361888,Morus nigra L.,SPECIES,Plantae
160941539,2888439,120798,Papaver somniferum L.,ACCEPTED,2888439,Papaver somniferum L.,SPECIES,Plantae
160941541,5391480,120648,Calendula officinalis L.,ACCEPTED,5391480,Calendula officinalis L.,SPECIES,Plantae
160941545,5420901,120828,Punica granatum L.,ACCEPTED,5420901,Punica granatum L.,SPECIES,Plantae
160941547,2350570,120720,"Gambusia holbrooki Girard, 1859",ACCEPTED,2350570,"Gambusia holbrooki Girard, 1859",SPECIES,Animalia
160941550,1651430,120605,"Aedes albopictus Skuse, 1894",ACCEPTED,1651430,"Aedes albopictus (Skuse, 1894)",SPECIES,Animalia
160941556,3084842,120657,Carpobrotus edulis N.E.Br.,ACCEPTED,3084842,Carpobrotus edulis (L.) N.E.Br.,SPECIES,Plantae
160941561,5376648,120752,Lepidium virginicum L.,ACCEPTED,5376648,Lepidium virginicum L.,SPECIES,Plantae
160941564,5334436,120715,Fallopia aubertii (L. Henry) J.Holub,SYNONYM,5334351,Fallopia baldschuanica (Regel) Holub,SPECIES,Plantae
160941567,5279834,120634,Asparagopsis taxiformis (Delile) Trevis.,ACCEPTED,5279834,Asparagopsis taxiformis (Delile) Trevis.,SPECIES,Plantae
160941572,5858758,120676,"Cornu aspersum (O.F.MÃ¼ller, 1774)",ACCEPTED,5858758,"Cornu aspersum (O.F.Müller, 1774)",SPECIES,Animalia
160941574,7445284,120809,Phoenix canariensis H.Wildpret,ACCEPTED,7445284,Phoenix canariensis H.Wildpret,SPECIES,Plantae
160941575,5341792,120810,Physalis angulata L.,ACCEPTED,5341792,Physalis angulata L.,SPECIES,Plantae
160941576,2643093,120658,Caulerpa racemosa (Forssk.) J.Agardh,ACCEPTED,2643093,Caulerpa racemosa (Forssk.) J.Agardh,SPECIES,Plantae
160941580,2650107,120637,Azolla filiculoides Lam.,ACCEPTED,2650107,Azolla filiculoides Lam.,SPECIES,Plantae
160941584,5372392,120872,Vitis vinifera L.,ACCEPTED,5372392,Vitis vinifera L.,SPECIES,Plantae
160941585,,120873,Vitis vinifera subsp. vinifera,,,Vitis vinifera subsp. vinifera,,
160941586,2225783,120804,"Percnon gibbesi (H.Milne Edwards, 1853)",ACCEPTED,2225783,"Percnon gibbesi (H.Milne Edwards, 1853)",SPECIES,Animalia
160941589,3070346,120711,Euphorbia nutans Lag.,ACCEPTED,3070346,Euphorbia nutans Lag.,SPECIES,Plantae
160941592,3089150,120877,Xanthium spinosum L.,ACCEPTED,3089150,Xanthium spinosum L.,SPECIES,Plantae
160941593,5298069,120743,Iris x germanica L.,ACCEPTED,5298069,Iris ×germanica L.,SPECIES,Plantae
160941595,3086240,120769,Mirabilis jalapa L.,ACCEPTED,3086240,Mirabilis jalapa L.,SPECIES,Plantae
160941596,2350580,120719,"Gambusia affinis (Baird & Girard, 1853)",ACCEPTED,2350580,"Gambusia affinis (Baird & Girard, 1853)",SPECIES,Animalia
160941597,5568446,120695,Dysphania ambrosioides (L.) Mosyakin & Clemants,ACCEPTED,5568446,Dysphania ambrosioides (L.) Mosyakin & Clemants,SPECIES,Plantae
160941598,3032980,120694,Diospyros lotus L.,ACCEPTED,3032980,Diospyros lotus L.,SPECIES,Plantae
160941601,3083834,120669,Chenopodium urbicum L.,SYNONYM,7418706,"Oxybasis urbica (L.) S.Fuentes, Uotila & Borsch",SPECIES,Plantae
160941604,7613490,120650,Campsis radicans (L.) Seem.,SYNONYM,3172549,Campsis radicans (L.) Bureau,SPECIES,Plantae
160941607,2891773,120738,Impatiens balsamina L.,ACCEPTED,2891773,Impatiens balsamina L.,SPECIES,Plantae
160941609,3083565,120684,Cycloloma atriplicifolium Coulter,SYNONYM,11715681,"Dysphania atriplicifolia (Spreng.) G.Kadereit, Sukhor. & Uotila",SPECIES,Plantae
160941612,7558234,120848,Solanum sodomeum Drege ex Dunal,SYNONYM,2929062,Solanum linnaeanum Hepper & P.-M.L.Jaeger,SPECIES,Plantae
160941613,5360475,120862,Trigonella foenum-graecum L.,ACCEPTED,5360475,Trigonella foenum-graecum L.,SPECIES,Plantae
160941614,5360466,120863,Trigonella glabra Thunb.,ACCEPTED,5360466,Trigonella glabra Thunb.,SPECIES,Plantae
160941615,2704371,120864,Trisetum aureum Ten.,HETEROTYPIC_SYNONYM,12256569,Trisetaria aurea (Ten.) Pignatti ex Kerguélen,SPECIES,Plantae
160941616,2775561,120878,Yucca filamentosa L.,ACCEPTED,2775561,Yucca filamentosa L.,SPECIES,Plantae
160941618,2705144,120796,Panicum dichotomiflorum Michx.,ACCEPTED,2705144,Panicum dichotomiflorum Michx.,SPECIES,Plantae
160941619,5372639,120836,Salix babylonica L.,ACCEPTED,5372639,Salix babylonica L.,SPECIES,Plantae
160941620,5352251,120834,Robinia pseudoacacia L.,ACCEPTED,5352251,Robinia pseudoacacia L.,SPECIES,Plantae
160941621,2931104,120847,Solanum pseudocapsicum L.,ACCEPTED,2931104,Solanum pseudocapsicum L.,SPECIES,Plantae
