taxonKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
149687893,49929,"Exechonella antillea (Osburn, 1927)",ACCEPTED,1005439,"Exechonella antillea (Osburn, 1927)",SPECIES,Animalia
149687894,49956,Halophila stipulacea Asch.,ACCEPTED,5329631,Halophila stipulacea (Forssk.) Asch.,SPECIES,Plantae
149687896,49845,"Crepidacantha poissonii (Audouin, 1826)",ACCEPTED,1007520,"Crepidacantha poissonii (Audouin, 1826)",SPECIES,Animalia
149687899,49789,"Celleporaria vermiformis (Waters, 1909)",ACCEPTED,1004650,"Celleporaria vermiformis (Waters, 1909)",SPECIES,Animalia
149687900,50338,Zantedeschia aethiopica Spreng.,ACCEPTED,2868827,Zantedeschia aethiopica (L.) Spreng.,SPECIES,Plantae
149687901,49788,"Celleporaria brunnea (Hincks, 1884)",ACCEPTED,1004642,"Celleporaria brunnea (Hincks, 1884)",SPECIES,Animalia
149687903,49847,"Crisularia serrata (Lamarck, 1816)",ACCEPTED,8373396,"Crisularia serrata (Lamarck, 1816)",SPECIES,Animalia
149687904,50016,Lemna aequinoctialis Welw.,ACCEPTED,2867616,Lemna aequinoctialis Welw.,SPECIES,Plantae
149687905,49763,"Bugula neritina (Linnaeus, 1758)",ACCEPTED,4984851,"Bugula neritina (Linnaeus, 1758)",SPECIES,Animalia
149687906,50017,Lemna minuta Kunth,ACCEPTED,2867614,Lemna minuta Kunth,SPECIES,Plantae
149687907,49831,Colocasia esculenta (L.) Schott,ACCEPTED,5330776,Colocasia esculenta (L.) Schott,SPECIES,Plantae
149687912,49967,Heteranthera limosa Willd.,ACCEPTED,2766129,Heteranthera limosa (Sw.) Willd.,SPECIES,Plantae
149687913,49688,"Amathia verticillata (Delle Chiaje, 1822)",ACCEPTED,7446481,"Amathia verticillata (delle Chiaje, 1822)",SPECIES,Animalia
149687916,49968,Heteranthera reniformis Ruiz & Pav.,ACCEPTED,2766151,Heteranthera reniformis Ruiz & Pav.,SPECIES,Plantae
