taxonKey,nubKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
323329786,1364750,alien_species_cyprus:taxon:3fc03b82da5bfb61299ae1e1e565f271,"Aphytis coheni DeBach, 1960",ACCEPTED,1364750,"Aphytis coheni DeBach, 1960",SPECIES,Animalia
323329791,3172622,alien_species_cyprus:taxon:0d3862f5f90cbe0e686e98b25e25f3f6,Sesamum indicum L.,ACCEPTED,3172622,Sesamum indicum L.,SPECIES,Plantae
323329793,1286246,alien_species_cyprus:taxon:c6c31bdd26b038e95d5e3b2ba0a3b8c7,"Campoplex haywardi Blanchard, 1946",ACCEPTED,1286246,"Campoplex haywardi Blanchard, 1946",SPECIES,Animalia
323329796,1290747,alien_species_cyprus:taxon:d620e4882cd37a32a1b132903f347dce,"Eriborus trochanteratus (Morley, 1913)",ACCEPTED,1290747,"Eriborus trochanteratus (Morley, 1913)",SPECIES,Animalia
323329797,4083707,alien_species_cyprus:taxon:cb0c024af83473c3633b3dcbc635cfc2,Verbena aristigera S.Moore,ACCEPTED,4083707,Verbena aristigera S.Moore,SPECIES,Plantae
323329801,2925655,alien_species_cyprus:taxon:5c36d9a74f2c556e2f0205946585d127,Duranta erecta L.,ACCEPTED,2925655,Duranta erecta L.,SPECIES,Plantae
323329802,1249411,alien_species_cyprus:taxon:1b176b86ac1cc495974d41690298ee69,"Prosevania fuscipes (Illiger, 1807)",ACCEPTED,1249411,"Prosevania fuscipes (Illiger, 1807)",SPECIES,Animalia
323329805,2925303,alien_species_cyprus:taxon:9b47641fdc9b731d5758fec5fa2fcf51,Lantana camara L.,ACCEPTED,2925303,Lantana camara L.,SPECIES,Plantae
323329806,1249184,alien_species_cyprus:taxon:25d2896bb145556125dd8c4af9fffb1a,"Evania appendigaster (Linnaeus, 1758)",ACCEPTED,1249184,"Evania appendigaster (Linnaeus, 1758)",SPECIES,Animalia
323329811,4924659,alien_species_cyprus:taxon:ce67d5de801e21580f24e0b9ce50205b,Leonotis nepetifolia (L.) R.Br.,ACCEPTED,4924659,Leonotis nepetifolia (L.) R.Br.,SPECIES,Plantae
323329812,1371005,alien_species_cyprus:taxon:f0e78761b59abde2490276e1d6c96606,"Megastigmus transvaalensis (Hussey, 1956)",ACCEPTED,1371005,"Megastigmus transvaalensis (Hussey, 1956)",SPECIES,Animalia
323329815,2927096,alien_species_cyprus:taxon:a922543458d7b7823ede75dc1368e70a,Ocimum basilicum L.,ACCEPTED,2927096,Ocimum basilicum L.,SPECIES,Plantae
323329818,1395998,alien_species_cyprus:taxon:21ed27cb809b9b5e7a92af80deb1b3c7,"Spalangia cameroni Perkins, 1910",ACCEPTED,1395998,"Spalangia cameroni Perkins, 1910",SPECIES,Animalia
323329819,8017036,alien_species_cyprus:taxon:7ae6fcee33af590ec85cd71458a6beca,"Salvia officinalis Pall., 1795",DOUBTFUL,8017036,"Salvia officinalis Pall., 1795",SPECIES,Plantae
323329820,1396059,alien_species_cyprus:taxon:5d772e8bd530d4e7ed9581d4bbdbaee0,"Spalangia endius Walker, 1839",ACCEPTED,1396059,"Spalangia endius Walker, 1839",SPECIES,Animalia
323329821,2927045,alien_species_cyprus:taxon:5c802564c14eed79a0456ac70bd00030,Salvia microphylla Kunth,ACCEPTED,2927045,Salvia microphylla Kunth,SPECIES,Plantae
