taxonKey,nubKey,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
160852160,2071999,CZ,present,introduced,,,,
160852162,2075500,CZ,present,introduced,invasive,,,
160852163,5159101,CZ,present,introduced,,,,
3666422,3666165,CZ,present,introduced,,,,
160852165,2076211,CZ,present,introduced,,,,
160852166,3666491,CZ,present,introduced,,,,
2076211,2076213,CZ,present,introduced,,,,
160852168,3666491,CZ,present,introduced,,,,
160852169,2076228,CZ,present,introduced,,,,
160852170,8994150,CZ,present,introduced,,,,
160852171,2076179,CZ,present,introduced,,,,
160852172,3188884,CZ,present,introduced,,,,
160852173,2076248,CZ,present,introduced,,,,
160852174,3663772,CZ,present,introduced,,,,
160852175,2077734,CZ,present,introduced,,,,
160852177,3188904,CZ,present,introduced,,,,
160852178,2077747,CZ,present,introduced,,,,
