taxonKey,nubKey,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
148742516,2219218,DK,present,introduced,,,,
148742521,5178057,DK,present,introduced,invasive,,,
148742524,2227663,DK,present,introduced,invasive,,,
148742530,2226046,DK,present,introduced,,,,
148742533,8288953,DK,present,introduced,,,,
148742535,5372614,DK,present,introduced,,,,
148742536,2225816,DK,present,introduced,,,,
148742537,5372604,DK,present,introduced,,,,
148742538,8257857,DK,present,introduced,,,,
148742540,5372945,DK,present,introduced,,,,
148742541,5178607,DK,present,introduced,,,,
148742542,8263713,DK,present,introduced,,,,
148742543,10469109,DK,present,introduced,,,,
148742545,10268297,DK,present,introduced,,,,
148742546,2227571,DK,present,introduced,,,,
148742548,3040184,DK,present,introduced,,,,
148742549,3040184,DK,present,introduced,,,,
148742550,3040184,DK,present,introduced,,,,
148742551,4382841,DK,present,introduced,invasive,,,
148742552,3040184,DK,present,introduced,,,,
148742554,8190077,DK,present,introduced,,,,
148742556,2225772,DK,present,introduced,invasive,,,
148742558,2225776,DK,present,introduced,invasive,,,
148742561,2221836,DK,present,introduced,,,,
148742563,3040185,DK,present,introduced,,,,
148742564,9877678,DK,present,introduced,,,,
148742566,2225646,DK,present,introduced,invasive,,,
148742567,3803716,DK,present,introduced,,,,
148742569,7358677,DK,present,introduced,,,,
148742571,3040231,DK,present,introduced,,,,
148742573,2874190,DK,present,introduced,,,,
148742574,2874183,DK,present,introduced,,,,
148742577,2873877,DK,present,introduced,,,,
148742578,2873861,DK,present,introduced,,,,
148742579,2226990,DK,present,introduced,invasive,,,
148742580,2873926,DK,present,introduced,,,,
148742584,7329869,DK,present,introduced,,,,
148742586,2208095,DK,present,introduced,,,,
148742595,5380041,DK,present,introduced,,,,
148742596,3067869,DK,present,introduced,,,,
148742597,3069475,DK,present,introduced,,,,
148742598,3066112,DK,present,introduced,,,,
148742599,3067119,DK,present,introduced,,,,
148742600,3069460,DK,present,introduced,,,,
148742602,3064269,DK,present,introduced,,,,
148742603,3068845,DK,present,introduced,,,,
148742606,3067054,DK,present,introduced,,,,
148742608,3066965,DK,present,introduced,,,,
148742611,5420901,DK,present,introduced,,,,
148742612,3188735,DK,present,introduced,,,,
148742614,3988701,DK,present,introduced,,,,
148742615,3188747,DK,present,introduced,,,,
148742618,7322393,DK,present,introduced,,,,
148742619,7322529,DK,present,introduced,,,,
148742620,6427908,DK,present,introduced,,,,
148742621,3188924,DK,present,introduced,,,,
148742622,6427797,DK,present,introduced,,,,
148742623,3188894,DK,present,introduced,,,,
148742625,1013271,DK,present,introduced,,,,
148742627,9188840,DK,present,introduced,,,,
148742628,1013610,DK,present,introduced,,,,
148742631,1013597,DK,present,introduced,,,,
148742632,1013526,DK,present,introduced,,,,
148742635,3189174,DK,present,introduced,,,,
148742636,1014409,DK,present,introduced,,,,
148742637,5420957,DK,present,introduced,,,,
148742638,1014383,DK,present,introduced,,,,
148742639,1014399,DK,present,introduced,,,,
148742640,5420978,DK,present,introduced,,,,
148742642,1014453,DK,present,introduced,,,,
148742645,2882404,DK,present,introduced,,,,
148742649,2888615,DK,present,introduced,,,,
148742654,1015472,DK,present,introduced,,,,
148742657,1017419,DK,present,introduced,,,,
148742661,1014625,DK,present,introduced,,,,
148742664,2888773,DK,present,introduced,,,,
148742666,7298981,DK,present,introduced,,,,
148742667,1014565,DK,present,introduced,,,,
148742671,2110811,DK,present,introduced,invasive,,,
148742672,4095539,DK,present,introduced,,,,
148742675,4095186,DK,present,introduced,,,,
148742676,2114317,DK,present,introduced,,,,
148742678,2888789,DK,present,introduced,,,,
148742679,2114446,DK,present,introduced,invasive,,,
148742680,7298997,DK,present,introduced,,,,
148742683,6369607,DK,present,introduced,,,,
148742685,2888806,DK,present,introduced,,,,
148742686,5334242,DK,present,introduced,,,,
148742688,5598915,DK,present,introduced,,,,
148742689,1421105,DK,present,introduced,,,,
148742690,1421091,DK,present,introduced,,,,
148742691,5334253,DK,present,introduced,,,,
148742695,7504215,DK,present,introduced,,,,
148742696,1419472,DK,present,introduced,,,,
148742697,2888706,DK,present,introduced,,,,
148742698,2888816,DK,present,introduced,,,,
148742699,7443846,DK,present,introduced,,,,
148742700,2888814,DK,present,introduced,invasive,,,
148742702,2888711,DK,present,introduced,,,,
