taxonID,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
https://www.gbif.org/species/3047638,FR,present,introduced,,,2020,
https://www.gbif.org/species/3047811,BY,present,introduced,,,,
https://www.gbif.org/species/3047811,BE,present,introduced,casual,contaminantonanimals|seedcontaminant,1821/2018,"https://www.gbif.org/species/141265954: Myagrum perfoliatum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3047811,BE,present,introduced,na,na,,"https://www.gbif.org/species/141265954: Myagrum perfoliatum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3047811,BG,present,introduced,,,,
https://www.gbif.org/species/3047811,CZ,present,introduced,,,,
https://www.gbif.org/species/3047811,DK,present,introduced,,,,
https://www.gbif.org/species/3047811,EE,present,introduced,,,,
https://www.gbif.org/species/3047811,DE,present,introduced,,,2019,
https://www.gbif.org/species/3047811,LV,present,introduced,,,,
https://www.gbif.org/species/3047811,LT,present,introduced,,,,
https://www.gbif.org/species/3047811,MD,present,introduced,,,,
https://www.gbif.org/species/3047811,PL,present,introduced,,,,
https://www.gbif.org/species/3047811,SE,present,introduced,,,,
https://www.gbif.org/species/3047943,SE,present,introduced,,,,
https://www.gbif.org/species/3048073,BE,present,introduced,casual,contaminantonanimals,1893/1941,"https://www.gbif.org/species/141266031: Erysimum ruscinonense Jord. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3048131,AT,present,introduced,,,,
https://www.gbif.org/species/3048166,BY,present,introduced,,,,
https://www.gbif.org/species/3048166,BE,present,introduced,casual,contaminantonanimals|seedcontaminant,1823/2019,"https://www.gbif.org/species/141266039: Erysimum repandum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3048166,BE,present,introduced,na,na,,"https://www.gbif.org/species/141266039: Erysimum repandum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3048166,BG,present,introduced,,,,
https://www.gbif.org/species/3048166,CZ,present,introduced,,,,
https://www.gbif.org/species/3048166,DK,present,introduced,,,,
https://www.gbif.org/species/3048166,EE,present,introduced,,,,
https://www.gbif.org/species/3048166,IS,present,introduced,,,,
https://www.gbif.org/species/3048166,IT,present,introduced,,,,
https://www.gbif.org/species/3048166,LV,present,introduced,,,,
https://www.gbif.org/species/3048166,LT,present,introduced,,,,
https://www.gbif.org/species/3048166,PL,present,introduced,,,,
https://www.gbif.org/species/3048166,SE,present,introduced,,,,
https://www.gbif.org/species/3048166,CH,present,introduced,,,,
https://www.gbif.org/species/3048203,AT,present,introduced,,,,
https://www.gbif.org/species/3048203,BE,present,introduced,established,horticulture,1554/2025,"https://www.gbif.org/species/141265995: Erysimum cheiri (L.) Crantz in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3048203,BE,present,introduced,na,na,,"https://www.gbif.org/species/141265995: Erysimum cheiri (L.) Crantz in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3048203,BA,present,introduced,,,,
https://www.gbif.org/species/3048203,HR,present,introduced,,,,
https://www.gbif.org/species/3048203,CY,present,introduced,invasive,horticulture,1997/1998,Hadjikyriakou G (2007) Contribution to the study of the flora of Cyprus 7 [Συμβολή στη μελέτη της χλωρίδας της Κύπρου 7]. Dasoponos 30: 7-10.
https://www.gbif.org/species/3048203,CY,present,introduced,,,,
https://www.gbif.org/species/3048203,CZ,present,introduced,,,,
https://www.gbif.org/species/3048203,DK,present,introduced,,,,
https://www.gbif.org/species/3048203,FR,present,introduced,,,2020,
https://www.gbif.org/species/3048203,IE,present,introduced,,,,
https://www.gbif.org/species/3048203,IT,present,introduced,,,,
https://www.gbif.org/species/3048203,MT,present,introduced,,,,
https://www.gbif.org/species/3048203,PT,present,introduced,,,,
https://www.gbif.org/species/3048203,SI,present,introduced,,,,
https://www.gbif.org/species/3048203,SE,present,introduced,,,,
https://www.gbif.org/species/3048203,CH,present,introduced,,,,
https://www.gbif.org/species/3048203,GB,present,introduced,,,,
https://www.gbif.org/species/3048261,BY,present,introduced,,,,
https://www.gbif.org/species/3048266,BY,present,introduced,,,,
https://www.gbif.org/species/3048266,BG,present,introduced,,,,
https://www.gbif.org/species/3048266,CZ,present,introduced,,,,
https://www.gbif.org/species/3048266,IS,present,introduced,,,,
https://www.gbif.org/species/3048266,IE,present,introduced,,,,
https://www.gbif.org/species/3048266,IT,present,introduced,,,,
https://www.gbif.org/species/3048266,GB,present,introduced,,,,
https://www.gbif.org/species/3048267,SE,present,introduced,,,,
https://www.gbif.org/species/3048268,NO,present,introduced,,transport - stowaway: other means of transport,,
https://www.gbif.org/species/3048268,NO,present,introduced,,transport - contaminant: seed contaminant,,
https://www.gbif.org/species/3048288,BY,present,introduced,,,,
https://www.gbif.org/species/3048288,BE,present,introduced,casual,seedcontaminant,1877/1896,"https://www.gbif.org/species/141266026: Erysimum diffusum Ehrh. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3048288,EE,present,introduced,,,,
https://www.gbif.org/species/3048288,PL,present,introduced,,,,
https://www.gbif.org/species/3048397,BE,present,introduced,na,na,2021/2022,"https://www.gbif.org/species/206100371: Erysimum bicolor in Swinnen K, Bronne L, Herremans M, Gielen K, Adriaens T, Baartmans T, Baert D, Baltus H, Barendse R, Boeraeve M, Boers K, Bogaert J, Bosteels Y, Bouillard N, Claerebout S, De Knijf G, De Beer D, De Smedt P, De Cock R, De Grave D, De Ketelaere A, De Witte J, Deblauwe I, Decrick L, Dekeukeleire D, Deraedt H, Devalez J, D'Haeseleer J, Driessens G, Drukker D, Eysermans D, Fagot J, Hendrickx R, Jooris R, Langeraert W, Lavreys E, Lock K, Logghe G, Maes K, Mayon N, Moonen E, Mortelmans J, Muls D, Opdekamp W, Peeters K, Pieters R, Pollet M, Ravoet J, Rhebergen F, Schneider A, Schoonvaere K, Segers S, Septor R, Soors J, Speybroeck J, Steeman C, Steeman R, Thomaes A, Uitterhaegen B, van Doorn L, van der Schoot P, Van den Neucker T, van den Berg E, Van Sanden P, Van De Poel S, Van Steenwinkel C, Vanormelingen P, Vantieghem P, Veraghtert W, Verbelen D, Verbeylen G, Verhaeghe F, Verheyde F, Vermeiren H, Vertommen W, Zeegers T, Lambrechts J, Vanreusel W, Paquet J, Desmet P (2025). Waarnemingen.be / observations.be - List of species observed in Belgium. Version 1.3. Natuurpunt. Checklist dataset https://doi.org/10.15468/a7wkuh"
https://www.gbif.org/species/3048411,AT,present,introduced,,,,
https://www.gbif.org/species/3048411,LV,present,introduced,,,,
https://www.gbif.org/species/3048411,LT,present,introduced,,,,
https://www.gbif.org/species/3048463,AT,present,introduced,,,,
https://www.gbif.org/species/3048475,PL,present,introduced,,,,
https://www.gbif.org/species/3048522,DK,present,introduced,,,,
https://www.gbif.org/species/3048522,PL,present,introduced,,,,
https://www.gbif.org/species/3048532,BE,present,introduced,casual,horticulture,2000/2000,"https://www.gbif.org/species/141265993: Erysimum x marshallii (Henfr.) Bois in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3048613,BY,present,introduced,,,,
https://www.gbif.org/species/3048613,LT,present,introduced,,,,
https://www.gbif.org/species/3048613,PL,present,introduced,,,,
https://www.gbif.org/species/3048614,LV,present,introduced,,,,
https://www.gbif.org/species/3048652,AT,present,introduced,,,,
https://www.gbif.org/species/3048661,AT,present,introduced,,,,
https://www.gbif.org/species/3048673,LV,present,introduced,,,,
https://www.gbif.org/species/3048678,LV,present,introduced,,,,
https://www.gbif.org/species/3048686,LT,present,introduced,,,,
https://www.gbif.org/species/3048735,FR,present,introduced,,,2020,
https://www.gbif.org/species/3048782,AT,present,introduced,,,,
https://www.gbif.org/species/3048782,BG,present,introduced,,,,
https://www.gbif.org/species/3048782,DK,present,introduced,,,,
https://www.gbif.org/species/3048782,DE,present,introduced,,,2019,
https://www.gbif.org/species/3048782,NL,present,introduced,,,,
https://www.gbif.org/species/3048831,BY,present,introduced,,,,
https://www.gbif.org/species/3048831,CZ,present,introduced,,,,
https://www.gbif.org/species/3049314,AT,present,introduced,,,,
https://www.gbif.org/species/3049314,BY,present,introduced,,,,
https://www.gbif.org/species/3049314,BE,present,introduced,casual,seedcontaminant,1885/2011,"https://www.gbif.org/species/141265997: Euclidium syriacum (L.) R. Brown in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3049314,BE,present,introduced,na,na,,"https://www.gbif.org/species/141265997: Euclidium syriacum (L.) R. Brown in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3049314,BA,present,introduced,,,,
https://www.gbif.org/species/3049314,BG,present,introduced,,,,
https://www.gbif.org/species/3049314,CZ,present,introduced,,,,
https://www.gbif.org/species/3049314,DK,present,introduced,,,,
https://www.gbif.org/species/3049314,EE,present,introduced,,,,
https://www.gbif.org/species/3049314,FR,present,introduced,,,2020,
https://www.gbif.org/species/3049314,IT,present,introduced,,,,
https://www.gbif.org/species/3049314,LV,present,introduced,,,,
https://www.gbif.org/species/3049314,PL,present,introduced,,,,
https://www.gbif.org/species/3049314,SE,present,introduced,,,,
https://www.gbif.org/species/3049314,CH,present,introduced,,,,
https://www.gbif.org/species/3049513,BY,present,introduced,,,,
https://www.gbif.org/species/3049513,CZ,present,introduced,,,,
https://www.gbif.org/species/3049513,EE,present,introduced,,,,
https://www.gbif.org/species/3049513,LV,present,introduced,,,,
https://www.gbif.org/species/3049513,LT,present,introduced,,,,
https://www.gbif.org/species/3049513,SE,present,introduced,,,,
https://www.gbif.org/species/3049685,AT,present,introduced,,,,
https://www.gbif.org/species/3049685,DE,present,introduced,,,2019,
https://www.gbif.org/species/3049685,LT,present,introduced,,,,
https://www.gbif.org/species/3049685,NO,present,introduced,,transport - contaminant: seed contaminant,1828,
https://www.gbif.org/species/3049685,NO,present,introduced,,"transport - stowaway: vehicles (car, train, etc.)",1828,
https://www.gbif.org/species/3049685,NO,present,introduced,,transport - stowaway: hitchhikers on ship/boat (excluding ballast water and hull fouling),1828,
https://www.gbif.org/species/3049685,SI,present,introduced,,,,
https://www.gbif.org/species/3049685,SE,present,introduced,,,,
https://www.gbif.org/species/3049687,LT,present,introduced,,,,
https://www.gbif.org/species/3049799,NO,present,introduced,,escape: other escape from confinement,1985,
https://www.gbif.org/species/3049836,AT,present,introduced,,,,
https://www.gbif.org/species/3049836,BG,present,introduced,,,,
https://www.gbif.org/species/3049836,PL,present,introduced,,,,
https://www.gbif.org/species/3049836,SI,present,introduced,,,,
https://www.gbif.org/species/3050070,LI,present,introduced,,,,
https://www.gbif.org/species/3050357,AT,present,introduced,,,,
https://www.gbif.org/species/3050357,BE,present,introduced,casual,seedcontaminant,1854/1969,"https://www.gbif.org/species/141266011: Bunias erucago L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3050357,BE,present,introduced,na,na,,"https://www.gbif.org/species/141266011: Bunias erucago L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3050357,BG,present,introduced,,,,
https://www.gbif.org/species/3050357,CZ,present,introduced,,,,
https://www.gbif.org/species/3050357,DK,present,introduced,,,,
https://www.gbif.org/species/3050364,AT,present,introduced,,,,
https://www.gbif.org/species/3050364,BY,present,introduced,,,,
https://www.gbif.org/species/3050364,BE,present,introduced,established,seedcontaminant,1858/2025,"https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3050364,BE,present,introduced,na,na,,"https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3050364,BG,present,introduced,,,,
https://www.gbif.org/species/3050364,CZ,present,introduced,invasive,,,
https://www.gbif.org/species/3050364,DK,present,introduced,,,,
https://www.gbif.org/species/3050364,EE,present,introduced,invasive,,,
https://www.gbif.org/species/3050364,FR,present,introduced,,,2020,
https://www.gbif.org/species/3050364,DE,present,introduced,,,2019,
https://www.gbif.org/species/3050364,IT,present,introduced,,,,
https://www.gbif.org/species/3050364,LV,present,introduced,invasive,,,
https://www.gbif.org/species/3050364,LI,present,introduced,invasive,,,
https://www.gbif.org/species/3050364,LT,present,introduced,invasive,,,
https://www.gbif.org/species/3050364,LU,present,introduced,,,,
https://www.gbif.org/species/3050364,MD,present,introduced,,,,
https://www.gbif.org/species/3050364,NL,present,introduced,,,,
https://www.gbif.org/species/3050364,NO,present,introduced,invasive,transport - contaminant: seed contaminant,1802,
https://www.gbif.org/species/3050364,NO,present,introduced,invasive,transport - stowaway: hitchhikers on ship/boat (excluding ballast water and hull fouling),1802,
https://www.gbif.org/species/3050364,NO,present,introduced,invasive,"transport - stowaway: vehicles (car, train, etc.)",1802,
https://www.gbif.org/species/3050364,PL,present,introduced,,,,
https://www.gbif.org/species/3050364,SE,present,introduced,invasive,,,
https://www.gbif.org/species/3050364,CH,present,introduced,,,,
https://www.gbif.org/species/3050364,GB,present,introduced,,,,
https://www.gbif.org/species/3050595,AT,present,introduced,,,,
https://www.gbif.org/species/3050595,BY,present,introduced,,,,
https://www.gbif.org/species/3050595,BE,present,introduced,established,contaminantonanimals|seedcontaminant|transportationhabitatmaterial,1873/2025,"https://www.gbif.org/species/141265939: Erucastrum incanum (L.) Koch in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3050595,BE,present,introduced,na,na,,"https://www.gbif.org/species/141265939: Erucastrum incanum (L.) Koch in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3050595,CZ,present,introduced,,,,
https://www.gbif.org/species/3050595,DK,present,introduced,,,,
https://www.gbif.org/species/3050595,EE,present,introduced,,,,
https://www.gbif.org/species/3050595,DE,present,introduced,,,2019,
https://www.gbif.org/species/3050595,IE,present,introduced,,,,
https://www.gbif.org/species/3050595,LV,present,introduced,,,,
https://www.gbif.org/species/3050595,LT,present,introduced,,,,
https://www.gbif.org/species/3050595,NL,present,introduced,,,,
https://www.gbif.org/species/3050595,NO,present,introduced,,transport - contaminant: seed contaminant,,
https://www.gbif.org/species/3050595,NO,present,introduced,,transport - contaminant: timber trade,,
https://www.gbif.org/species/3050595,SE,present,introduced,,,,
https://www.gbif.org/species/3050595,GB,present,introduced,,,,
https://www.gbif.org/species/3050600,PL,present,introduced,,,,
https://www.gbif.org/species/3050631,BY,present,introduced,,,,
https://www.gbif.org/species/3050631,SE,present,introduced,,,,
https://www.gbif.org/species/3050634,DK,present,introduced,,,,
https://www.gbif.org/species/3050634,EE,present,introduced,,,,
https://www.gbif.org/species/3050634,LT,present,introduced,,,,
https://www.gbif.org/species/3050634,SE,present,introduced,,,,
https://www.gbif.org/species/3050636,LV,present,introduced,,,,
https://www.gbif.org/species/3050824,IS,present,introduced,,,,
https://www.gbif.org/species/3051213,SE,present,introduced,,,,
https://www.gbif.org/species/3051652,BG,present,introduced,,,,
https://www.gbif.org/species/3051652,EE,present,introduced,,,,
https://www.gbif.org/species/3051652,FR,present,introduced,,,2020,
https://www.gbif.org/species/3052138,LT,present,introduced,,,,
https://www.gbif.org/species/3052311,BG,present,introduced,,,,
https://www.gbif.org/species/3052311,DK,present,introduced,,,,
https://www.gbif.org/species/3052311,EE,present,introduced,,,,
https://www.gbif.org/species/3052311,LV,present,introduced,,,,
https://www.gbif.org/species/3052311,LI,present,introduced,,,,
https://www.gbif.org/species/3052311,LT,present,introduced,,,,
https://www.gbif.org/species/3052311,MD,present,introduced,,,,
https://www.gbif.org/species/3052311,NL,present,introduced,,,,
https://www.gbif.org/species/3052311,PL,present,introduced,,,,
https://www.gbif.org/species/3052311,SE,present,introduced,,,,
https://www.gbif.org/species/3052436,BG,present,introduced,,,,
https://www.gbif.org/species/3052450,BE,present,introduced,established,transportationhabitatmaterial,1947/2025,"https://www.gbif.org/species/141266019: Arabidopsis halleri (L.) O’Kane & Al-Shehbaz in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3052450,NO,present,introduced,,"transport - contaminant: transportation of habitat material (soil, vegetation, wood etc)",,
https://www.gbif.org/species/3052450,NO,present,introduced,,transport - contaminant: seed contaminant,,
https://www.gbif.org/species/3052509,NO,present,introduced,,"transport - stowaway: vehicles (car, train, etc.)",,
https://www.gbif.org/species/3052509,NO,present,introduced,,transport - stowaway: hitchhikers on ship/boat (excluding ballast water and hull fouling),,
https://www.gbif.org/species/3052509,NO,present,introduced,,transport - contaminant: seed contaminant,,
https://www.gbif.org/species/3052509,SE,present,introduced,,,,
https://www.gbif.org/species/3052513,NL,present,introduced,,,,
https://www.gbif.org/species/3052513,SE,present,introduced,,,,
https://www.gbif.org/species/3052544,NO,present,introduced,,"transport - stowaway: vehicles (car, train, etc.)",,
https://www.gbif.org/species/3052544,SE,present,introduced,,,,
https://www.gbif.org/species/3052632,CZ,present,introduced,,,,
https://www.gbif.org/species/3052632,FR,present,introduced,,,2020,
https://www.gbif.org/species/3052632,GB,present,introduced,,,,
https://www.gbif.org/species/3052680,BY,present,introduced,,,,
https://www.gbif.org/species/3052680,BG,present,introduced,,,,
https://www.gbif.org/species/3052680,CY,present,introduced,widespreadinvasive,seedcontaminant,1998/2000,"Hadjikyriakou G, Makris C, Christofides Y, Alziar G (2004) Additions to the flora of Cyprus. Le Journal de Botanique de la Societe de botanique de France 27: 31-46. | EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/"
https://www.gbif.org/species/3052680,CY,present,introduced,widespreadinvasive,machineryequipment,1998/2000,"Hadjikyriakou G, Makris C, Christofides Y, Alziar G (2004) Additions to the flora of Cyprus. Le Journal de Botanique de la Societe de botanique de France 27: 31-46. | EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/"
https://www.gbif.org/species/3052680,CY,present,introduced,,,,
https://www.gbif.org/species/3052680,CZ,present,introduced,,,,
https://www.gbif.org/species/3052680,IS,present,introduced,,,,
https://www.gbif.org/species/3052680,IE,present,introduced,,,,
https://www.gbif.org/species/3052680,PL,present,introduced,,,,
https://www.gbif.org/species/3052680,GB,present,introduced,,,,
https://www.gbif.org/species/3052738,BG,present,introduced,,,,
https://www.gbif.org/species/3052738,PL,present,introduced,,,,
https://www.gbif.org/species/3052738,CH,present,introduced,,,,
https://www.gbif.org/species/3052738,GB,present,introduced,,,,
https://www.gbif.org/species/3053061,SE,present,introduced,,,,
https://www.gbif.org/species/3053197,NO,present,introduced,,transport - contaminant: seed contaminant,1927,
https://www.gbif.org/species/3053201,NO,present,introduced,,transport - stowaway: hitchhikers on ship/boat (excluding ballast water and hull fouling),1883,
https://www.gbif.org/species/3053358,AT,present,introduced,,,,
https://www.gbif.org/species/3053376,FI,present,introduced,invasive,,,
https://www.gbif.org/species/3053376,IS,present,introduced,,,,
https://www.gbif.org/species/3053376,SE,present,introduced,invasive,,,
https://www.gbif.org/species/3053399,AT,present,introduced,,,,
https://www.gbif.org/species/3053399,BE,present,introduced,casual,contaminantonanimals,1854/1939,"https://www.gbif.org/species/141265931: Rorippa stylosa (Pers.) Mansf. & Rothm. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3053399,BE,present,introduced,na,na,,"https://www.gbif.org/species/141265931: Rorippa stylosa (Pers.) Mansf. & Rothm. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3053406,BY,present,introduced,,,,
https://www.gbif.org/species/3053406,BE,present,introduced,established,contaminantonanimals|seedcontaminant,1893/2025,"https://www.gbif.org/species/141265970: Rorippa austriaca (Crantz) Besser in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3053406,BE,present,introduced,na,na,,"https://www.gbif.org/species/141265970: Rorippa austriaca (Crantz) Besser in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3053406,DK,present,introduced,,,,
https://www.gbif.org/species/3053406,EE,present,introduced,,,,
https://www.gbif.org/species/3053406,FR,present,introduced,,,2020,
https://www.gbif.org/species/3053406,DE,present,introduced,invasive,,2019,
https://www.gbif.org/species/3053406,IT,present,introduced,,,,
https://www.gbif.org/species/3053406,LV,present,introduced,,,,
https://www.gbif.org/species/3053406,LT,present,introduced,,,,
https://www.gbif.org/species/3053406,NL,present,introduced,,,,
https://www.gbif.org/species/3053406,NO,present,introduced,invasive,transport - contaminant: seed contaminant,,
https://www.gbif.org/species/3053406,NO,present,introduced,invasive,transport - stowaway: hitchhikers on ship/boat (excluding ballast water and hull fouling),,
https://www.gbif.org/species/3053406,SE,present,introduced,,,,
https://www.gbif.org/species/3053406,CH,present,introduced,,,,
https://www.gbif.org/species/3053406,GB,present,introduced,,,,
https://www.gbif.org/species/3053517,AT,present,introduced,,,,
https://www.gbif.org/species/3053522,BY,present,introduced,,,,
https://www.gbif.org/species/3053522,BE,present,introduced,established,seedcontaminant,1600/2025,"https://www.gbif.org/species/141266029: Berteroa incana (L.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3053522,BE,present,introduced,na,na,,"https://www.gbif.org/species/141266029: Berteroa incana (L.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3053522,FR,present,introduced,,,2020,
https://www.gbif.org/species/3053522,DE,present,introduced,,,2019,
https://www.gbif.org/species/3053522,IS,present,introduced,,,,
https://www.gbif.org/species/3053522,NL,present,introduced,,,,
https://www.gbif.org/species/3053522,NO,present,introduced,invasive,"transport - stowaway: vehicles (car, train, etc.)",1847,
https://www.gbif.org/species/3053522,NO,present,introduced,invasive,transport - stowaway: hitchhikers on ship/boat (excluding ballast water and hull fouling),1847,
https://www.gbif.org/species/3053522,NO,present,introduced,invasive,transport - contaminant: seed contaminant,1847,
https://www.gbif.org/species/3053522,SE,present,introduced,,,,
https://www.gbif.org/species/3053522,GB,present,introduced,,,,
https://www.gbif.org/species/3053950,BE,present,introduced,casual,seedcontaminant,1892/1893,"https://www.gbif.org/species/141266032: Enarthrocarpus lyratus (Forssk.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3054014,GB,present,introduced,,,,
https://www.gbif.org/species/3054110,AT,present,introduced,,,,
https://www.gbif.org/species/3054110,BE,present,introduced,established,horticulture,1896/2025,"https://www.gbif.org/species/141266013: Aubrieta columnae Guss. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3054110,BE,present,introduced,na,na,,"https://www.gbif.org/species/141266013: Aubrieta columnae Guss. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/3054117,AT,present,introduced,,,,
https://www.gbif.org/species/3054117,BE,present,introduced,casual,horticulture,1966/2018,"https://www.gbif.org/species/141266048: Aubrieta deltoidea (L.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
